"project_id","url","title","category","status","region","goal_sum","collected_sum","collected_pct","backers_count","nmb_video","nmb_image","nmb_reward","min_reward","max_reward","nmb_word","nmb_sentence","short_desc","full_text","author_name","author_projects","author_backers","date_start","date_end","updates_count","comments_count","parsed_date","target"
"176360","https://planeta.ru/campaigns/176360","Йога на фитболе для бабушки Оли","Благотворительность","failed","Хакасия","62980.0","8501.0","13.0","16.0","0","2","3","50.0","3000.0","179","12","Создание условий для психического и физического оздоровления через занятия классической йогой и йогой на фитболе для пожилых людей и людей с инвалидностью в городе Саяногорске","Автономная некоммерческая организация Социальная служба «Оптима» оказывает социальные услуги в форме социального обслуживания на дому гражданам пожилого возраста, гражданам с инвалидностью и семьям с детьми - инвалидами, проживающим в городе Саяногорск и Бейском районе Республики Хакасия. Со временем пришло понимание того, что социальные услуги, утвержденные Порядком и стандартами социальных услуг, не могут удовлетворить все потребности целевой аудитории. Для решения большего числа социальных вопросов нашей организацией реализуются социальные проекты и ведется добровольческая деятельность. Для поддержания физического и психологического здоровья в городе Саяногорске в помещении Общества инвалидов ""Милосердие"" (адрес: г. Саяногорск, Ленинградский мкрн, дом 21 б) планируется проведение занятий по йоге с фитболом 4 раза в месяц для группы из 10 человек (пожилые люди и люди с инвалидностью). Для реализации проекта необходимо покупка 10 фитболов для йоги (1 фитбол стоит 2599 рублей согласно https://www.sportmaster.ru/product/25097350299 /) 10 ковриков для йоги (1 коврик стоит 1299 согласно https://www.sportmaster.ru/product/25095900299 /) а также оплаты занятия квалифицированного тренера (1 занятие стоит 1000 рублей). Проект необходим для вовлечения пожилых людей и людей с инвалидностью в обществе и для их физического оздоровления.","АНО СС ""Оптима""","6","157","23.05.2022","30.09.2023","2","0","2026-05-10","0"
"goodnight","https://planeta.ru/campaigns/goodnight","Спокойной ночи, малыши","Благотворительность","failed","Москва и Московская обл.","185000.0","2200.0","1.0","3.0","0","2","3","300.0","3000.0","314","22","Просим помочь детям из нуждающихся семей спать в своих кроватях","О проекте Мы помогаем семьям, которые находятся в сложной жизненной ситуации. В первую очередь детям, потому что они не в силах самостоятельно справиться с настигшими их бедами. Многие из наших подопечных не живут, а выживают, и вынуждены бороться с бедностью, нищетой и голодом изо дня в день. В таких семьях, прежде всего, страдают дети. У них нет возможности хорошо выспаться и их здоровье от этого не улучшается. Дома нет даже смены постельного белья, а то, что у людей обычно называется «спальным местом», больше похоже на лежанку бездомного человека. Эти дети могут надеяться только на нашу с вами помощь. Сейчас, в начале учебного года, так важно устроить каждому ребенку место для отдыха, приучить его соблюдать простейшие правила гигиены. С этого начинается уважение к себе и благодарность к окружающим. Вместе мы можем подарить ребятам теплые и уютные спальные места! О нашем фонде Задача нашего фонда – оказать помощь людям, которые не могут сами справиться с навалившимися проблемами, и детям, оставшимся без родительской заботы. Мы не только поддерживаем такие семьи продуктами и вещами, но и стараемся разрешить возникшие сложности. Это юридическая консультация, устройство детей в приюты, сборы в школу. Кому мы помогаем К нам обращаются многодетные семьи, семьи с ребенком инвалидом, беженцы, вынужденные переселенцы, социальные сироты и люди, оставшиеся без крыши над головой и средств к существованию. Мы протягиваем им руку помощи, сохраняем семьи, даем возможность выжить. Что необходимо Сейчас, с приближением холодов, очень важно обеспечить ребятам тепло. У многих из них нет не только подушек и одеял, но и самого постельного белья. Нужно хотя бы пару комплектов белья на каждого, подушки, одеяла, полотенца. Эта помощь поможет находящимся в беде семьям перераспределить и без того скудные средства, направив их на решение других проблем. Помогая нуждающимся семьям, мы возвращаем им веру в то, что люди в беде всегда будут помогать друг другу! Мы составили список самых необходимых вещей и обязательно отчитаемся за каждую копейку. Список необходимого свели в смету:","Благотворительный фонд ""Жизнь одна""","8","28","30.09.2022","14.11.2022","0","0","2026-05-10","0"
"181411","https://planeta.ru/campaigns/181411","Поможем Степану и Демиду!","Благотворительность","failed","Пензенская обл.","350000.0","14200.0","4.0","8.0","0","2","3","100.0","500.0","233","13","Степану и Демиду необходим курс реабилитации стоимостью 350 000 рублей.","Больше года назад мы уже знакомили вас с историей братьев-двойняшек Степана и Демида Максименко. Мальчишки появились на свет гораздо раньше положенного срока, врачам пришлось побороться за их жизнь, в результате, к году у обоих диагноз – ДЦП, у Демида ещё и большие проблемы со зрением, а за спиной у семилетнего паренька множество сложных операций на глазах. Несмотря ни на что, братья очень весёлые, любознательные и активные ребята, готовые всегда поддержать друг друга. Демид, более слабый физически, но стойкий духом, интересуется технической стороной любого процесса. Степан – спокойный и рассудительный, горячо любит природу и животных. Мальчишки и внешне совсем разные, но это не мешает им дружить и полностью дополнять друг друга. Из-за проблем со здоровьем, школу пришлось отложить на год, несмотря на то, что Стёпа и Дёма пишут, читают и решают, как заправские ученики. И в этом году братьям ни дня не пришлось отдыхать, они ежедневно упорно отвоёвывали своё хрупкое здоровье у болезни. Так много достигнуто, что нельзя уже остановиться, нужно идти вперёд и вперёд. Мальчики понимают своё состояние и готовы тратить всё своё время не на игры и забавы, а на реабилитацию, ведь им так хочется быть такими же быстрыми и ловкими, как и их сверстники. Ребятам жизненно необходим очередной длительный курс реабилитации, с тоимость которого в 350 000 рублей для двоих, просто немыслимая сумма для многодетной семьи Максименко. Давайте все вместе поможем Степану и Демиду приблизится ещё на один шаг к мечте!","Фонд социальной поддержки населения ""Святое дело""","16","462","10.08.2022","30.11.2022","1","0","2026-05-10","0"
"roma_m","https://planeta.ru/campaigns/roma_m","Роме крайне необходимы средства реабилитации","Благотворительность","failed","Москва и Московская обл.","560000.0","11610.0","2.0","11","0","5","7","150.0","3000.0","431","42","Проект имеет цель собрать денежные средства на покупку вертикализатора и кресла-каталки для маленького Ромы, больного ДЦП, которые хоть чуточку облегчат жизнь Роме и его маме.","Здравствуйте! Меня зовут Махотина Татьяна Алексеевна и я являюсь президентом Фонда помощи детям и другим социально незащищенным гражданам ""Добровест"" . Наш фонд на сегодняшний день имеет три отделения: центральное - в Москве, район Северное Медведково, и филиалы в г. Нахабино и г. Балашиха. Сейчас на постоянном попечении фонда находится 320 семей. Благодаря компаниям-партнерам семьи получают продуктовую и вещевую помощь. Огромную помощь в поиске партнеров, вывозе и доставке благотворительной помощи, а также ее сортировке и раздаче семьям принимают волонтеры фонда - родители из подопечных семей, которые не могут оставаться равнодушными и вкладывают свои силы и время в развитие фонда и помощь тем семьям, кому она необходима. И мы благодарны им за готовность придти на разгрузку, раздачу, участвовать в благотворительных ярмарках, вывозить собственными силами выделенную благотворительную помощь. В фонде действует 43 волонтера. Некоторые из них привлекают и своих детей к помощи в работе организации, приучая их делать добро безвозмездно! Есть семьи, в которых обширная расходная статья бюджета - здоровье ребенка . А необходимые суммы - не просто превышают доход семьи, а зачастую просто фантастические! Так двухлетнему Роме Машнич из г. Балашиха необходимы средства передвижения и дополнительной поддержки - вертикализатор и кресло-каталка. Для Елены, мамы Ромы, сумма на приобретение средств реабилитации неподъемная. С рождения у ребенка проблемы со здоровьем. В результате внутриутробного кислородного голодания мозг мальчика значительно пострадал. Установленные диагнозы: Детский церебральный паралич, Структурная эпилепсия, псевдобульбарный синдром, вторичная микроцефалия, задержка психо-речевого развития, частичная атрофия зрительных нервов (ребенок не видит), вывих правого тазобедреннго сустава, подвывих левого тазобедренного сустава. Самостоятельно мальчик не передвигается. Но он растет и маме все тяжелее переносить его. У Ромы есть еще старший братик. Он здоров. Елена растит сыновей одна. Выйти на работу нет возможности, ведь все ее время занимает уход за больным ребенком. Живет семья на пособие по инвалидности Ромы. Вертикализатор для детей с ДЦП — настоящий помощник родителей . Это устройство позволяет маленькому пациенту продолжительное время находиться в положении стоя, не испытывая при этом дискомфорт. Ребенок надежно фиксируется ремнями, при необходимости его поза корректируется с помощью регуляторов. Частое использование устройства приводит к значительному улучшению состояния маленького пациента. Воздействие опоры для стояния для детей-инвалидов на организм: - предупреждает развитие деформаций суставов и появление контрактур. - способствует правильному формированию тазобедренного и коленного суставов. - поддерживает нейтральное положение таза, улучшая контроль за положением тела. - подавляет патологическую постуральную активность. - помогает ребенку ориентироваться в пространстве. - увеличивает эффективность занятий лечебной физкультурой. - восстанавливает костно-мышечный скелет. - препятствует образованию пролежней. - развивает свод стопы и формирует различные ее положения. Мы просим вас не пройти мимо этой беды и помочь семье Ромы в приобретении жизненно необходимых средств! Они просто необходимы как для реабилитации мальчика, так и для его мамы, которая постоянно носит растущего и тяжелеющего ребенка на руках.","Фонд помощи детям «Добровест»","4","68","03.10.2022","30.04.2023","0","0","2026-05-10","0"
"shans_zhezn","https://planeta.ru/campaigns/shans_zhezn","Ремонт помещения для содержания бездомных мяу","Благотворительность","failed","Тверская обл.","250000.0","15350.0","6.0","59","0","13","4","100.0","30000.0","717","66","На попечении нашей группы находится более 100 кошек. Администрацией Вышневолоцкого округа выделено помещение для их содержания. Необходимы средства на ремонт этого помещения.","Меня зовут Козлова Ир ина. С 2013 года Я являюсь администратором ""Вышневолоцкой группы помощи бездомным животным"" https://vk.com/animalsmylife .На передержку начанала брать по одной кошечке, одному щеночку, а теперь у меня в квартире находится 30 кошек и одна собака Динка, которая вот уже больше двух лет в поисках новой семьи https://vk.com/animalsmylife?w=wall-42027320_53751%2Fall В нашей группе 6 активных волонтёров, которые пытаются хоть как то улучшить жизнь бездомных животных в нашем городе. Наталья Романова, один из активнейших волонтёров нашей группы. Она так же содержит на передержке у себя кошек и ещё ходит на квартиру, которую нам приходится снимать за свои деньги, для содержания кошек. Про Наташу замечательно рассказано в одной из Вышневолоцких групп https://vk.com/public167394451 Ольга Стеценко, Юлия Фёдорова, Светллана Пылаева. У всех волонтёров, так же на передержках находится огромное колличество кошек. Это костяк нашей группы. Именно на них держится вся деятельность по спасению наших бездомышей. Мы забираем кошек с улиц города, стерилизуем, прививаем и в дальнейшем пристраиваем в новые дома. Все кошечки находятся у нас дома, в наших квартирах. Но к сожалению, квартиры не резиновые. Порой мы забираем с улиц города больных животных, мимо которых все проходили. К примеру несколько счастливых историй. Котик Вася с чесоткой, его даже в руки люди боялись взять. Но посмотрите его чудесное преоббражение. Сенечка, спасённый котёнком из подвала. Таких историй спасения много. И опять, только благодаря передержкам, возможно было их спасение. Первоочередной целью нашей группы является стерилизация. Только благодаря стерилизации, возможно сократить численность бездомных животных. Совместно с молодёжным советом города, мы ежегодно проводим акции в школах по сбору кормов, для подопечных нашей группы. Но практически всё,что мы собираем, раздаём людям,которые в одиночку кормят огромное количество животных на улицах. Спасибо огромное за такую отзывчивость ребятишкам и их родителям!!! Мы оформили свидетельство о государственной регистрации некомерческой организации и теперь мы, Тверская общественная организация помощи животным "" Шанс на жизнь"". Создали официальную группу и теперь вся наша работа будет проходить в этой новой группеhttps://vk.com/shans_zhezn Недавно мы сходили в администрацию Вышневолоцкого ГО и попросили нашего мэра Рощину Наталью Петровну, помощи в выделении помещения для наших подопечных, так как в квартирах у нас уже просто нет мест. Администрация выделила для нас помещение. Но это помещение требует огромных затрат на ремонт. Необходимо поменять весь пол. Положить новые доски, так как пол весь гнилой. Необходимо на доски постелить линолиум. Мы посчитали, что это обойдётся нам примерно в 50000 руб. Поставить входную железную дверь, так как та дверь, которая стоит сейчас, держится на честном слове. Это ещё 30000 руб. Необходимо поставить три пластиковых окна, так как эти окна все битые. Нужны окна, что бы мы смогли спокойно проветривать помещение. Это ещё 120000 руб. Необходимо поставить межкомнатные двери, так как нет ни одной двери, а это необходимо, что бы кошки не находились в скученности. Котята находились отдельно от взрослых. Непривитые должны находится отдельно от привитых. На двери расчитываем потратить 30000 руб. Необходимо обшить пластиком стены, что бы их было возможно мыть. Это ещё 20000 руб. А так же необходимо поменять всю эллектрику, для той же самой безопасности. А в некоторых комнатах нет вообще освещения. Нужны средства на оплату услуг электрика. Всё это огромные затраты. Все цены примерные, может где то больше, где то меньше выйдет. Будем искать экономные варианты. Пока мы не отремонтируем помещение, мы не сможем помогать кошкам, которые до сих пор находятся на улицах города и которым сейчас нужна помощь. Не сможем забирать с улиц беременных кошек для их стерилизации, так как их просто негде держать. А если мы не будем их забирать, то поток бездомных кошек и котят никогда не прекратится. Помогите нам собрать необходимую сумму и мы сможем помогать бездомным и дальше, ведь у нас будет помещение для их содержания. Собрав свю сумму, мы наконец то приступим к долгожданному ремонту. Мы сможем перевести кошек со съёмной квартиры в их новую отремонтированную передержку. Сейчас будут коробками выкидывать на улицу котят, а благодаря этому помещению, мы сможем их забирать с улиц и искать им новые дома. Нам не нужно будет плакать от безисходности, что нам некуда их деть. Порой счёт идёт на часы. Сейчас будет огромное количество беременных кошек, а благодаря этому помещению, мы сможем в срочном порядке их стерилизовать, ведь у нас будет место где их содержать после стерилизации. Только благодаря вашей помощи, мы сможем помогать и спасать жизни брошенных кошек, а иногда и щенков.","Шанс на жизнь","1","31","04.03.2022","15.12.2022","0","0","2026-05-10","0"
"za_dashu","https://planeta.ru/campaigns/za_dashu","Помочь Даше из Луганска вернуть детей","Благотворительность","failed","Москва и Московская обл.","200000.0","46133.0","23.0","50","0","1","10","50.0","1500.0","194","24","Помогите Даше вернуть детей. Для этого ей нужно закончить курс социальной реабилитации. Нужно собрать сумму на оставшиеся 4 месяца реабилитации.","Даша из Луганска - из города Ровеньки. В 2014 она уехала, когда стало опасно. Но от самой большой опасности в своей жизни она убегает до сих пор. «Наркотики разрушили все в моей жизни. Моих любимых детей, мальчишек 7 и 3 лет, сейчас рядом со мной нет, пока я прохожу реабилитацию. Мне - 29 лет, 13 из них я употребляла наркотики», — делится Даша. Она начала употреблять еще дома, муж тоже был зависимым. Счастливой семейной жизни не получилось. Развелись. Затем бывшего мужа посадили. Даше стало его жаль, начала приезжать. Всплыли «общие друзья». Наркотики снова вернулись в ее жизнь. Ради детей она твёрдо решила лечиться от зависимости. Социальные сотрудники предложили реабилитационный центр «Воскресенье». Даша живет в трезвости уже 9 месяцев, в центре она находится бесплатно. Для этого центр находит средства самостоятельно. Сейчас очень нужна ваша помощь. Один месяц проживания и помощи специалистов обходится в 50 тысяч рублей. Осталось 4 месяца и Даша сможет начать новую жизнь. Центр социальной реабилитации и адаптации «Воскресенье» - некоммерческая орагнизация, которая помогает людям вернуться к обычной жизни. Авторская методика социальной реабилитации позволяет помочь человеку изменить свою жизнь и утвердиться в желании быть трезвым. Это в первую очередь решение той психологической проблемы, которая привела к употреблению.","rehabsunday7","6","103","18.08.2022","22.11.2022","1","0","2026-05-10","0"
"pomogizhit_rentgen","https://planeta.ru/campaigns/pomogizhit_rentgen","Животным приюта очень нужен рентген аппарат","Благотворительность","failed","Калужская обл.","1560000.0","523510.0","33.0","876","0","3","7","500.0","10000.0","172","11","Приют «Помоги жить» ежедневно спасает жизни бездомных животных и  очень нуждается в покупке рентген-аппарата, чтобы сэкономить драгоценное время и средства и спасти больше жизней.","В приюте «Помоги жить» проживает около 600 бездомных собак. Все они были спасены с неприветливых улиц, многие находились в плачевном состоянии с травмами и болезнями, которые были успешно вылечены в приюте. Каждый день в приют поступают животные и мы - работники приюта, оказываем им помощь – диагностируем болезни, собираем средства на операции и лечения и проводим их. Это сотни спасенных жизней, настоящее чудо добра. Многие животные поступают с авто-травмами, травмами от оружия и побоев. Им всегда необходимо пройти первичное рентген обследование, которое стоит довольно дорого. Нам очень нужен свой рентген-аппарат для быстрой диагностики животных и экономии средств и времени, которое очень ценно, когда мы боремся за жизнь зверушки. Ниже представлен необходимый нам рентген-аппарат Каждая копеечка в приюте достается трудом, поэтому нам очень бы хотелось сократить расходы средств, направив больше ресурсов на лечение, содержание и пристройство животных в дома. Чудо спасение жизней может быть возможным только благодаря нам – неравнодушным людям, поддерживающих и помогающих этим брошенным беззащитным существам. Мы – приют “Помоги жить” ежедневно спасаем жизни животных и призываем всех неравнодушных присоединиться к нам!","Фонд помощи бездомным животным ""Помоги жить""","5","3789","23.06.2022","14.12.2022","3","1","2026-05-10","0"
"radost_rabotat","https://planeta.ru/campaigns/radost_rabotat","Радость работать","Благотворительность","failed","Москва и Московская обл.","1000000.0","174250.0","17.0","186","0","3","51","100.0","5000.0","431","37","Фонд «Жизненный путь» развивает трудовые мастерские для взрослых с инвалидностью. Мы просим вас помочь, чтобы все, независимо от диагноза, могли испытать радость работы.","Мы все любим отдыхать. И порой украдкой мечтаем уйти в бессрочный отпуск. Или хотя бы несколько дней лежать и смотреть в потолок. Для многих людей с психической инвалидностью вечный отдых вполне реален. Более того, они могут проводить так десятилетия своей жизни. Неудивительно, что зачастую эти люди грезят о работе и готовы на любое дело. Однако такой возможности у них нет. Как же так? И что для человека значит работа? Работа — это наша возможность проявлять свои лучшие качества и самореализовываться. Возможность быть независимым и чувствовать свою значимость. Возможность быть среди людей, разделяющих общее дело. Возможность найти друзей и единомышленников. Работа дает нам ощущение жизненного прогресса, вырывает нас из «дня сурка». Фонд «Жизненный путь» давно и успешно развивает интегративные трудовые мастерские для взрослых с инвалидностью. Это значит, что мы стараемся создавать такие творческие и ремесленные сообщества, в которых бок о бок работают самые разные люди: с инвалидностью и без, с разными навыками и образованием. Каждый участник вносит в работу мастерской и в вещи, которые там производят, частицу своей индивидуальности. А взамен получает столько поддержки со стороны команды, сколько ему необходимо. Особому мастеру Диме, например, нужно показать алгоритм швейного дела в картинках, а волонтерке Марине тяжело работать в шумном помещении. В результате бережного подхода к каждому, кто работает в мастерской, у нас получаются полезные и симпатичные вещи, каждая из которых создана для радости и комфорта. Спрос на трудовую занятость среди взрослых людей с психической инвалидностью всегда очень велик. Очередь в нашу программу сопровождаемого трудоустройства состоит из многих десятков человек. И мы умеем создавать среду, комфортную для людей с самыми разными особенностями, для наших клиентов, волонтёров и мастеров. Мы умеем налаживать процессы так, чтобы наши мастерские получали заказы от крупных компаний, музеев и госучреждений. Тем не менее, интегративное производство гораздо более затратно, чем обычное. И у нас пока не получается выйти на полную самоокупаемость. Мы просим вас помочь нам, чтобы все люди, независимо от диагноза, могли испытать эту радость — радость работать. Вы можете просто поддержать нас любой комфортной для вас суммой, либо купить понравившуюся вещь. Все представленные вознаграждения произведены в наших мастерских особыми мастерами. Собранные средства пойдут на закупку материалов для мастерских и на оплату труда социальных работников, которые сопровождают особых мастеров в процессе производства. Все приобретенные изделия вы сможете получить в течении двух недель после окончания проекта (если вы хотели бы получить свою покупку раньше, пожалуйста, свяжитесь с нами - мы постараемся что-то придумать). Забрать изделия можно из нашего офиса (г. Москва, ул. Машкова, д.5с1), предварительно связавшись с нашим менеджером Ксенией по телефону +7 (964) 559-12-40 и обговорив время встречи. А также мы можем отправить посылку через СДЭК за счет получателя.","Благотворительный фонд ""Жизненный путь""","7","1148","05.09.2022","24.11.2022","1","0","2026-05-10","0"
"182517","https://planeta.ru/campaigns/182517","Чтобы Настя могла расти и развиваться","Благотворительность","failed","Москва и Московская обл.","215532.0","34754.0","16.0","74","0","3","6","100.0","10000.0","309","32","Каждый врач Детской выездной паллиативной службы Марфо-Мариинского медицинского центра постоянно наблюдает 25 тяжелобольных детей (выезжает на дом, всегда доступен по телефону).","Специалисты Детской выездной паллиативной службы Марфо-Мариинского медицинского центра оказывают помощь тяжелобольным детям и их семьям более 10 лет. Настя – одна из 100 подопечных Детской выездной паллиативной службы. Настя живет в Москве, ей 6 лет, у нее тяжелая форма ДЦП, задержка развития и много разных диагнозов. Ее сестра-двойняшка умерла на вторые сутки после рождения. Девочки родились недоношенными. Настенька весила всего 550 грамм. На фото: Настя и врач-педиатр Наталья Куксина Она поздно начала улыбаться, мало шевелилась, много плакала. Очень плохо набирала вес и постоянно болела. За помощью обратились в Детскую выездную паллиативную службу «Милосердие». Врач-педиатр Наталья Куксина подобрала для девочки подходящую лечебную смесь. Уже четыре года она наблюдает Настю. И вес постепенно начал расти. Хотя Настюша по-прежнему малоежка. Выплюнуть может даже любимое мясо с овощами. А фрукты или мороженое не стоит и предлагать. Каждую неделю к Насте приезжают специалисты службы. С инструктором ЛФК делают упражнения на растяжку, с психологом занимаются развитием речи. Сиделка или медицинская сестра могут посидеть с Настей, пока мама сходит по делам. Навещает Настю и педиатр. За каждым врачом в службе закреплено около 25 детей. Доктора проводят осмотры, консультируют родителей, делают назначения для других специалистов службы. На фото: Настя и врач-педиатр Наталья Куксина Сейчас Настюша улыбчивая и жизнерадостная девочка. Любит, когда братья приходят из школы и делают уроки. Тогда и ей спокойно, она играет рядом, сидя в кресле или лежа на полу. Помощь каждому ребенку и семье индивидуальна. Одним нужна консультация психолога, социальная поддержка. Другим важнее услуги врача и медицинской сестры на регулярной основе или помощь в приобретении новой кровати, коляски. На фото: Настя и врач-педиатр Наталья Куксина Просим вас помочь оплатить услуги врача-педиатра для Насти и других детей Детской выездной паллиативной службы в течение 6 месяцев. Нужно собрать 215 532 рублей. Заработная плата врача-педиатра 35 922 рублей в месяц со всеми налогами и сборами. Благодарим за любую помощь!","""ЧУЗ ""Марфо-Мариинский медицинский центр ""Милосердие""","14","1071","24.08.2022","30.11.2022","1","0","2026-05-10","0"
"181912","https://planeta.ru/campaigns/181912","Лаборатория речи","Благотворительность","failed","Омская обл.","195000.0","24950.0","12.0","11","0","4","4","100.0","10000.0","457","26","«Лаборатория речи» - это проект по оказанию помощи детям с ОВЗ научиться внятно и чисто произносить звуки, слоги и слова, строить целые фразы, научиться общаться со сверстниками.","Мы — команда Научно-практического центра «Здоровье нации» - второй год развиваем «Лабораторию речи» — проект, который глубоко врезался в наши души и сердца, ведь речь в нем идет о неговорящих детях и детях с ограниченными возможностями здоровья (ОВЗ), а также об их родителях. Знаете ли вы, что, по статистике, около 60% детей приходит в школу, имея нарушения речи? Как тяжело приходится детям с ОВЗ, ведь у них не получается выстраивать коммуникацию со сверстниками из-за нарушений речи, вызванных отклонениями в психическом и физическом развитии? Что делать, если ребенок двух-четырех лет вообще не говорит?.. Вы можете сказать, что нет ничего проще — надо обратиться к логопеду. Верно. Но не каждый логопед берется за сложные случаи. А мы рискнули! Не испугались трудностей: сложных диагнозов детей, непонимания родителей — и не пожалели, так как дети - подопечные нашей «Лаборатории речи» показывают отличные результаты. Дело в том, что психоречевое развитие неговорящих детей 2-4 лет, а также детей с ОВЗ 4-10 лет требует системного комплексного подхода: работы целой команды специалистов, регулярных коррекционно-развивающих занятий в течение длительного времени, применения современного инновационного оборудования, а также активного участия родителей. Это длительная сложная работа, результаты которой проявляются не сразу, постепенно. Мы работаем на результат. Для нас важно, чтобы комплексная помощь каждому ребенку нашей «Лаборатории речи» была максимально полезной. Поэтому набор методик очень разнообразен, постоянно корректируется с учётом динамики речевого и психологического состояния ребенка, развития его двигательных функций. В нашей работе важную роль играют не только индивидуальные, но и групповые занятия, так как на них появляется элемент соревновательности и стимул для общения, в результате речь начинает развиваться быстрее. И здесь мы неожиданно столкнулись с непреодолимыми на данный момент трудностями: для организации групповых занятий на 5-6 человек нужно оснастить помещение специальным оборудованием: столами и стульчиками, рассчитанными на рост и возраст детей, а также стеллажами для игрушек, групповых развивающих игр и материалов для творчества, напольным покрытием. Без этого оборудования групповые занятия невозможны, и это удручает, поскольку работа детей в большой группе дает уникальный опыт общения и выстраивания взаимодействия друг с другом. Для запуска групповых занятий нам нужно зонировать большую игровую комнату — разделить ее стеллажами, сделать напольное покрытие из будоматов, разместить модульные столы и стульчики. Детская мебель в нашем городе (да и в других городах России тоже) делается только под заказ. Местная компания готова ее сделать для нас, но не хватает самого главного — денег. Смета нашего сбора: 195 000 рублей. На эту сумму будут изготовлены три стеллажа, детская стенка с выдвижными ящиками, один регулируемый по высоте стол «Ромашка» из шести модулей, четыре учебных стола (с регулируемыми ножками), 15 стульчиков с регулируемыми по высоте ножками, закуплены будоматы. Мы оказываем услуги для семей с детьми с ОВЗ и детьми-инвалидами бесплатно, источника финансирования для закупа спецоборудования и мебели у нас нет. Присоединяйтесь к нашему сбору! Вместе у нас с вами все получится!","Детский благотворительный фонд ""Дети планеты Земля""","1","10","31.08.2022","17.05.2023","1","1","2026-05-10","0"
